utc,Program:Metering_Roll.__l66b58c555a963948,Program:Metering_Roll.__l66b58c559de650ef,Program:Metering_Roll.__l66b58c55b5ff5b04,Program:Metering_Roll.__l66b58c55c24a9706,Program:Metering_Roll.__l66b58c55c7c28f94,Program:Metering_Roll.__l66b58c55d0c0ad05,Program:Metering_Roll.__l66b58c55d93afeea,Program:Metering_Roll.__l66b58c55f3d9ad47,Program:Metering_Roll.__l66b58c55fcc730f7
2019-04-12T10:55:52.191482,/0.1576710194349289, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:55:54.671623,/0.08829272538423538, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:55:57.269772,/0.08679309487342834, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:55:59.751914,/0.08526965230703354, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:02.270058,/0.08378906548023224, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:04.788202,/0.08224182575941086, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:07.385351,/0.08071362227201462, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:09.910495,/0.3570556640625, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:56:12.388637,/0.08752148598432541, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:56:14.908781,/0.0872025191783905, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:56:17.190912,/0.0856790766119957, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:19.754058,/0.08420325070619583, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:56:22.231200,/0.08262744545936584, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:56:24.867351,/0.0810992419719696, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:27.430497,/0.07959961146116257, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:29.951641,/0.2858349680900574, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:32.468785,/0.28939124941825867, 7.5, 1400.0, 0.1717718243598938, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:56:34.947927,/0.15609997510910034, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:37.386067,/0.15629993379116058, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:39.906211,/0.019414307549595833, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:56:42.386353,/0.01615319773554802, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:44.989502,/0.012901611626148224, 7.5, 1400.0, 0.16080765426158905, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:47.510646,/0.21543310582637787, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:49.988787,/0.21731360256671906, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:56:52.466929,/0.2191893309354782, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:56:54.944071,/0.2210698276758194, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:56:57.393211,/0.223064586520195, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:57:00.033362,/0.22497840225696564, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:02.589508,/-0.04905468970537186, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:57:05.067650,/-0.05365832522511482, 7.5, 1400.0, 0.16080765426158905, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:07.427785,/0.21654236316680908, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:10.030934,/0.21838952600955963, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:12.429071,/0.22032715380191803, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:15.066222,/0.22229810059070587, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:17.590366,/0.22423096001148224, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:57:20.189515,/0.22611145675182343, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:22.626654,/0.021594727411866188, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:25.186801,/0.018333619460463524, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16250000894069672/
2019-04-12T10:57:27.743947,/0.015182007104158401, 7.5, 1400.0, 0.1644623875617981, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:30.227089,/0.2166566252708435, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
2019-04-12T10:57:32.747233,/0.2185228317975998, 7.5, 1400.0, 0.16811710596084595, 30000.0, 0.0, -30.0, 25.0, 0.16875000298023224/
