utc,Program:Unwind.Unwind_Position_RFJ,Program:Unwind.Unwind_Position_WLDP,Program:Unwind.Unwind_Tension_FB_WLDT,Program:Unwind.Unwind_Tension_FB_WLGT,Program:Unwind.Unwind_Tension_FBJ,Program:Unwind.Unwind_Tension_KPT,Program:Unwind.Unwind_Tension_Loop_Pct_Cntrl,Program:Unwind.Unwind_Tension_RFJ,Program:Unwind.Unwind_Tension_WLDT
2019-04-12T10:39:21.403812,/2252.25, 0.009999999776482582, 0.5, 2.0, 775.0, 1.0, 0.10000000149011612, 760.0, 0.5/
2019-04-12T10:39:23.928956,/2252.25, 0.009999999776482582, 0.5, 2.0, 871.0, 1.0, 0.10000000149011612, 878.0, 0.5/
2019-04-12T10:39:26.364096,/2252.25, 0.009999999776482582, 0.5, 2.0, 1030.0, 1.0, 0.10000000149011612, 1030.0, 0.5/
2019-04-12T10:39:28.926242,/2252.25, 0.009999999776482582, 0.5, 2.0, 884.0, 1.0, 0.10000000149011612, 892.0, 0.5/
2019-04-12T10:39:31.404384,/2252.25, 0.009999999776482582, 0.5, 2.0, 739.0, 1.0, 0.10000000149011612, 766.0, 0.5/
2019-04-12T10:39:34.042535,/2252.25, 0.009999999776482582, 0.5, 2.0, 840.0, 1.0, 0.10000000149011612, 840.0, 0.5/
2019-04-12T10:39:36.602681,/2252.25, 0.009999999776482582, 0.5, 2.0, 982.0, 1.0, 0.10000000149011612, 965.0, 0.5/
2019-04-12T10:39:39.041821,/2252.25, 0.009999999776482582, 0.5, 2.0, 961.0, 1.0, 0.10000000149011612, 939.0, 0.5/
2019-04-12T10:39:41.528963,/2252.25, 0.009999999776482582, 0.5, 2.0, 738.0, 1.0, 0.10000000149011612, 738.0, 0.5/
2019-04-12T10:39:44.128112,/2252.25, 0.009999999776482582, 0.5, 2.0, 824.0, 1.0, 0.10000000149011612, 824.0, 0.5/
2019-04-12T10:39:46.604253,/2252.25, 0.009999999776482582, 0.5, 2.0, 931.0, 1.0, 0.10000000149011612, 931.0, 0.5/
2019-04-12T10:39:49.123397,/2252.25, 0.009999999776482582, 0.5, 2.0, 979.0, 1.0, 0.10000000149011612, 948.0, 0.5/
2019-04-12T10:39:51.605539,/2252.25, 0.009999999776482582, 0.5, 2.0, 931.0, 1.0, 0.10000000149011612, 931.0, 0.5/
2019-04-12T10:39:54.121683,/2252.25, 0.009999999776482582, 0.5, 2.0, 742.0, 1.0, 0.10000000149011612, 720.0, 0.5/
2019-04-12T10:39:56.726832,/2252.25, 0.009999999776482582, 0.5, 2.0, 905.0, 1.0, 0.10000000149011612, 927.0, 0.5/
2019-04-12T10:39:59.245976,/2252.25, 0.009999999776482582, 0.5, 2.0, 994.0, 1.0, 0.10000000149011612, 994.0, 0.5/
2019-04-12T10:40:01.727118,/2252.25, 0.009999999776482582, 0.5, 2.0, 876.0, 1.0, 0.10000000149011612, 876.0, 0.5/
2019-04-12T10:40:04.367269,/2252.25, 0.009999999776482582, 0.5, 2.0, 723.0, 1.0, 0.10000000149011612, 720.0, 0.5/
2019-04-12T10:40:07.046422,/2252.25, 0.009999999776482582, 0.5, 2.0, 751.0, 1.0, 0.10000000149011612, 770.0, 0.5/
2019-04-12T10:40:09.564566,/2252.25, 0.009999999776482582, 0.5, 2.0, 933.0, 1.0, 0.10000000149011612, 932.0, 0.5/
2019-04-12T10:40:12.126713,/2252.25, 0.009999999776482582, 0.5, 2.0, 978.0, 1.0, 0.10000000149011612, 991.0, 0.5/
2019-04-12T10:40:14.564852,/2252.25, 0.009999999776482582, 0.5, 2.0, 962.0, 1.0, 0.10000000149011612, 962.0, 0.5/
2019-04-12T10:40:16.965990,/2252.25, 0.009999999776482582, 0.5, 2.0, 1020.0, 1.0, 0.10000000149011612, 1034.0, 0.5/
2019-04-12T10:40:19.484134,/2252.25, 0.009999999776482582, 0.5, 2.0, 983.0, 1.0, 0.10000000149011612, 995.0, 0.5/
2019-04-12T10:40:22.010278,/2252.25, 0.009999999776482582, 0.5, 2.0, 958.0, 1.0, 0.10000000149011612, 957.0, 0.5/
2019-04-12T10:40:24.483420,/2252.25, 0.009999999776482582, 0.5, 2.0, 708.0, 1.0, 0.10000000149011612, 708.0, 0.5/
2019-04-12T10:40:27.121571,/2252.25, 0.009999999776482582, 0.5, 2.0, 836.0, 1.0, 0.10000000149011612, 864.0, 0.5/
2019-04-12T10:40:29.603713,/2252.25, 0.009999999776482582, 0.5, 2.0, 1020.0, 1.0, 0.10000000149011612, 1044.0, 0.5/
2019-04-12T10:40:32.043852,/2252.25, 0.009999999776482582, 0.5, 2.0, 953.0, 1.0, 0.10000000149011612, 953.0, 0.5/
2019-04-12T10:40:34.525994,/2252.25, 0.009999999776482582, 0.5, 2.0, 879.0, 1.0, 0.10000000149011612, 862.0, 0.5/
2019-04-12T10:40:37.084140,/2252.25, 0.009999999776482582, 0.5, 2.0, 686.0, 1.0, 0.10000000149011612, 686.0, 0.5/
2019-04-12T10:40:39.566282,/2252.25, 0.009999999776482582, 0.5, 2.0, 866.0, 1.0, 0.10000000149011612, 869.0, 0.5/
2019-04-12T10:40:42.081426,/2252.25, 0.009999999776482582, 0.5, 2.0, 1075.0, 1.0, 0.10000000149011612, 1075.0, 0.5/
2019-04-12T10:40:44.527566,/2252.25, 0.009999999776482582, 0.5, 2.0, 905.0, 1.0, 0.10000000149011612, 876.0, 0.5/
2019-04-12T10:40:47.002708,/2252.25, 0.009999999776482582, 0.5, 2.0, 728.0, 1.0, 0.10000000149011612, 728.0, 0.5/
2019-04-12T10:40:49.649859,/2252.25, 0.009999999776482582, 0.5, 2.0, 790.0, 1.0, 0.10000000149011612, 799.0, 0.5/
2019-04-12T10:40:52.082998,/2252.25, 0.009999999776482582, 0.5, 2.0, 964.0, 1.0, 0.10000000149011612, 964.0, 0.5/
2019-04-12T10:40:54.526138,/2252.25, 0.009999999776482582, 0.5, 2.0, 1012.0, 1.0, 0.10000000149011612, 991.0, 0.5/
2019-04-12T10:40:57.007280,/2252.25, 0.009999999776482582, 0.5, 2.0, 816.0, 1.0, 0.10000000149011612, 816.0, 0.5/
2019-04-12T10:40:59.606429,/2252.25, 0.009999999776482582, 0.5, 2.0, 790.0, 1.0, 0.10000000149011612, 790.0, 0.5/
2019-04-12T10:41:02.125573,/2252.25, 0.009999999776482582, 0.5, 2.0, 905.0, 1.0, 0.10000000149011612, 938.0, 0.5/
2019-04-12T10:41:04.606715,/2252.25, 0.009999999776482582, 0.5, 2.0, 984.0, 1.0, 0.10000000149011612, 984.0, 0.5/
2019-04-12T10:41:07.166861,/2252.25, 0.009999999776482582, 0.5, 2.0, 901.0, 1.0, 0.10000000149011612, 879.0, 0.5/
2019-04-12T10:41:09.642003,/2252.25, 0.009999999776482582, 0.5, 2.0, 742.0, 1.0, 0.10000000149011612, 768.0, 0.5/
2019-04-12T10:41:12.322156,/2252.25, 0.009999999776482582, 0.5, 2.0, 889.0, 1.0, 0.10000000149011612, 889.0, 0.5/
2019-04-12T10:41:14.763296,/2252.25, 0.009999999776482582, 0.5, 2.0, 985.0, 1.0, 0.10000000149011612, 985.0, 0.5/
2019-04-12T10:41:17.165433,/2252.25, 0.009999999776482582, 0.5, 2.0, 950.0, 1.0, 0.10000000149011612, 929.0, 0.5/
2019-04-12T10:41:19.726579,/2252.25, 0.009999999776482582, 0.5, 2.0, 806.0, 1.0, 0.10000000149011612, 827.0, 0.5/
2019-04-12T10:41:22.161719,/2252.25, 0.009999999776482582, 0.5, 2.0, 801.0, 1.0, 0.10000000149011612, 824.0, 0.5/
2019-04-12T10:41:24.801870,/2252.25, 0.009999999776482582, 0.5, 2.0, 978.0, 1.0, 0.10000000149011612, 978.0, 0.5/
2019-04-12T10:41:27.247010,/2252.25, 0.009999999776482582, 0.5, 2.0, 964.0, 1.0, 0.10000000149011612, 964.0, 0.5/
2019-04-12T10:41:29.646147,/2252.25, 0.009999999776482582, 0.5, 2.0, 869.0, 1.0, 0.10000000149011612, 859.0, 0.5/
2019-04-12T10:41:32.203293,/2252.25, 0.009999999776482582, 0.5, 2.0, 780.0, 1.0, 0.10000000149011612, 780.0, 0.5/
2019-04-12T10:41:34.644433,/2252.25, 0.009999999776482582, 0.5, 2.0, 781.0, 1.0, 0.10000000149011612, 792.0, 0.5/
2019-04-12T10:41:37.161577,/2252.25, 0.009999999776482582, 0.5, 2.0, 960.0, 1.0, 0.10000000149011612, 960.0, 0.5/
2019-04-12T10:41:39.645719,/2252.25, 0.009999999776482582, 0.5, 2.0, 963.0, 1.0, 0.10000000149011612, 969.0, 0.5/
2019-04-12T10:41:42.206865,/2252.25, 0.009999999776482582, 0.5, 2.0, 990.0, 1.0, 0.10000000149011612, 981.0, 0.5/
2019-04-12T10:41:44.688007,/2252.25, 0.009999999776482582, 0.5, 2.0, 1038.0, 1.0, 0.10000000149011612, 1042.0, 0.5/
2019-04-12T10:41:47.284156,/2252.25, 0.009999999776482582, 0.5, 2.0, 1011.0, 1.0, 0.10000000149011612, 1011.0, 0.5/
2019-04-12T10:41:49.644291,/2252.25, 0.009999999776482582, 0.5, 2.0, 902.0, 1.0, 0.10000000149011612, 902.0, 0.5/
2019-04-12T10:41:52.240439,/2252.25, 0.009999999776482582, 0.5, 2.0, 734.0, 1.0, 0.10000000149011612, 720.0, 0.5/
2019-04-12T10:41:54.761583,/2252.25, 0.009999999776482582, 0.5, 2.0, 836.0, 1.0, 0.10000000149011612, 836.0, 0.5/
2019-04-12T10:41:57.284728,/2252.25, 0.009999999776482582, 0.5, 2.0, 979.0, 1.0, 0.10000000149011612, 962.0, 0.5/
2019-04-12T10:41:59.762869,/2252.25, 0.009999999776482582, 0.5, 2.0, 933.0, 1.0, 0.10000000149011612, 933.0, 0.5/
2019-04-12T10:42:02.248012,/2252.25, 0.009999999776482582, 0.5, 2.0, 847.0, 1.0, 0.10000000149011612, 846.0, 0.5/
2019-04-12T10:42:04.721153,/2252.25, 0.009999999776482582, 0.5, 2.0, 773.0, 1.0, 0.10000000149011612, 773.0, 0.5/
2019-04-12T10:42:07.325302,/2252.25, 0.009999999776482582, 0.5, 2.0, 974.0, 1.0, 0.10000000149011612, 982.0, 0.5/
2019-04-12T10:42:09.762441,/2252.25, 0.009999999776482582, 0.5, 2.0, 980.0, 1.0, 0.10000000149011612, 980.0, 0.5/
2019-04-12T10:42:12.245583,/2252.25, 0.009999999776482582, 0.5, 2.0, 854.0, 1.0, 0.10000000149011612, 869.0, 0.5/
2019-04-12T10:42:14.765728,/2252.25, 0.009999999776482582, 0.5, 2.0, 764.0, 1.0, 0.10000000149011612, 779.0, 0.5/
2019-04-12T10:42:17.282872,/2252.25, 0.009999999776482582, 0.5, 2.0, 830.0, 1.0, 0.10000000149011612, 811.0, 0.5/
2019-04-12T10:42:19.843018,/2252.25, 0.009999999776482582, 0.5, 2.0, 1054.0, 1.0, 0.10000000149011612, 1054.0, 0.5/
2019-04-12T10:42:22.323160,/2252.25, 0.009999999776482582, 0.5, 2.0, 891.0, 1.0, 0.10000000149011612, 883.0, 0.5/
2019-04-12T10:42:24.886306,/2252.25, 0.009999999776482582, 0.5, 2.0, 776.0, 1.0, 0.10000000149011612, 779.0, 0.5/
2019-04-12T10:42:27.444453,/2252.25, 0.009999999776482582, 0.5, 2.0, 869.0, 1.0, 0.10000000149011612, 869.0, 0.5/
2019-04-12T10:42:29.963597,/2252.25, 0.009999999776482582, 0.5, 2.0, 933.0, 1.0, 0.10000000149011612, 955.0, 0.5/
2019-04-12T10:42:32.441739,/2252.25, 0.009999999776482582, 0.5, 2.0, 987.0, 1.0, 0.10000000149011612, 987.0, 0.5/
2019-04-12T10:42:34.961883,/2252.25, 0.009999999776482582, 0.5, 2.0, 942.0, 1.0, 0.10000000149011612, 942.0, 0.5/
2019-04-12T10:42:37.439024,/2252.25, 0.009999999776482582, 0.5, 2.0, 828.0, 1.0, 0.10000000149011612, 828.0, 0.5/
2019-04-12T10:42:39.883164,/2252.25, 0.009999999776482582, 0.5, 2.0, 755.0, 1.0, 0.10000000149011612, 755.0, 0.5/
2019-04-12T10:42:42.359306,/2252.25, 0.009999999776482582, 0.5, 2.0, 642.0, 1.0, 0.10000000149011612, 642.0, 0.5/
2019-04-12T10:42:44.923452,/2252.25, 0.009999999776482582, 0.5, 2.0, 750.0, 1.0, 0.10000000149011612, 739.0, 0.5/
2019-04-12T10:42:47.439596,/2252.25, 0.009999999776482582, 0.5, 2.0, 773.0, 1.0, 0.10000000149011612, 773.0, 0.5/
2019-04-12T10:42:50.004743,/2252.25, 0.009999999776482582, 0.5, 2.0, 930.0, 1.0, 0.10000000149011612, 930.0, 0.5/
2019-04-12T10:42:52.485885,/2252.25, 0.009999999776482582, 0.5, 2.0, 985.0, 1.0, 0.10000000149011612, 985.0, 0.5/
2019-04-12T10:42:55.004029,/2252.25, 0.009999999776482582, 0.5, 2.0, 885.0, 1.0, 0.10000000149011612, 896.0, 0.5/
2019-04-12T10:42:57.480171,/2252.25, 0.009999999776482582, 0.5, 2.0, 730.0, 1.0, 0.10000000149011612, 730.0, 0.5/
2019-04-12T10:43:00.120322,/2252.25, 0.009999999776482582, 0.5, 2.0, 800.0, 1.0, 0.10000000149011612, 802.0, 0.5/
2019-04-12T10:43:02.603464,/2252.25, 0.009999999776482582, 0.5, 2.0, 871.0, 1.0, 0.10000000149011612, 871.0, 0.5/
2019-04-12T10:43:05.005601,/2252.25, 0.009999999776482582, 0.5, 2.0, 1060.0, 1.0, 0.10000000149011612, 1060.0, 0.5/
2019-04-12T10:43:07.482743,/2252.25, 0.009999999776482582, 0.5, 2.0, 909.0, 1.0, 0.10000000149011612, 896.0, 0.5/
2019-04-12T10:43:09.880880,/2252.25, 0.009999999776482582, 0.5, 2.0, 730.0, 1.0, 0.10000000149011612, 738.0, 0.5/
2019-04-12T10:43:12.521031,/2252.25, 0.009999999776482582, 0.5, 2.0, 804.0, 1.0, 0.10000000149011612, 804.0, 0.5/
2019-04-12T10:43:15.001173,/2252.25, 0.009999999776482582, 0.5, 2.0, 936.0, 1.0, 0.10000000149011612, 936.0, 0.5/
2019-04-12T10:43:17.564319,/2252.25, 0.009999999776482582, 0.5, 2.0, 1030.0, 1.0, 0.10000000149011612, 1030.0, 0.5/
2019-04-12T10:43:20.044461,/2252.25, 0.009999999776482582, 0.5, 2.0, 939.0, 1.0, 0.10000000149011612, 935.0, 0.5/
2019-04-12T10:43:22.559605,/2252.25, 0.009999999776482582, 0.5, 2.0, 855.0, 1.0, 0.10000000149011612, 846.0, 0.5/
2019-04-12T10:43:25.081749,/2252.25, 0.009999999776482582, 0.5, 2.0, 774.0, 1.0, 0.10000000149011612, 774.0, 0.5/
2019-04-12T10:43:27.566892,/2252.25, 0.009999999776482582, 0.5, 2.0, 710.0, 1.0, 0.10000000149011612, 728.0, 0.5/
2019-04-12T10:43:30.084036,/2252.25, 0.009999999776482582, 0.5, 2.0, 777.0, 1.0, 0.10000000149011612, 787.0, 0.5/
2019-04-12T10:43:32.601179,/2252.25, 0.009999999776482582, 0.5, 2.0, 882.0, 1.0, 0.10000000149011612, 899.0, 0.5/
2019-04-12T10:43:35.238330,/2252.25, 0.009999999776482582, 0.5, 2.0, 1000.0, 1.0, 0.10000000149011612, 1017.0, 0.5/
2019-04-12T10:43:37.719472,/2252.25, 0.009999999776482582, 0.5, 2.0, 931.0, 1.0, 0.10000000149011612, 919.0, 0.5/
2019-04-12T10:43:40.203614,/2252.25, 0.009999999776482582, 0.5, 2.0, 797.0, 1.0, 0.10000000149011612, 797.0, 0.5/
2019-04-12T10:43:42.720758,/2252.25, 0.009999999776482582, 0.5, 2.0, 807.0, 1.0, 0.10000000149011612, 807.0, 0.5/
2019-04-12T10:43:45.357909,/2252.25, 0.009999999776482582, 0.5, 2.0, 789.0, 1.0, 0.10000000149011612, 790.0, 0.5/
2019-04-12T10:43:47.839051,/2252.25, 0.009999999776482582, 0.5, 2.0, 928.0, 1.0, 0.10000000149011612, 946.0, 0.5/
2019-04-12T10:43:50.279191,/2252.25, 0.009999999776482582, 0.5, 2.0, 1011.0, 1.0, 0.10000000149011612, 1002.0, 0.5/
2019-04-12T10:43:52.718330,/2252.25, 0.009999999776482582, 0.5, 2.0, 981.0, 1.0, 0.10000000149011612, 981.0, 0.5/
2019-04-12T10:43:55.318479,/2252.25, 0.009999999776482582, 0.5, 2.0, 1059.0, 1.0, 0.10000000149011612, 1059.0, 0.5/
2019-04-12T10:43:57.884626,/2252.25, 0.009999999776482582, 0.5, 2.0, 1005.0, 1.0, 0.10000000149011612, 1005.0, 0.5/
2019-04-12T10:44:00.403770,/2252.25, 0.009999999776482582, 0.5, 2.0, 908.0, 1.0, 0.10000000149011612, 903.0, 0.5/
2019-04-12T10:44:02.961916,/2252.25, 0.009999999776482582, 0.5, 2.0, 753.0, 1.0, 0.10000000149011612, 725.0, 0.5/
2019-04-12T10:44:05.559065,/2252.25, 0.009999999776482582, 0.5, 2.0, 722.0, 1.0, 0.10000000149011612, 722.0, 0.5/
2019-04-12T10:44:08.038206,/2252.25, 0.009999999776482582, 0.5, 2.0, 921.0, 1.0, 0.10000000149011612, 888.0, 0.5/
2019-04-12T10:44:10.562351,/2252.25, 0.009999999776482582, 0.5, 2.0, 1001.0, 1.0, 0.10000000149011612, 1001.0, 0.5/
2019-04-12T10:44:12.965488,/2252.25, 0.009999999776482582, 0.5, 2.0, 896.0, 1.0, 0.10000000149011612, 896.0, 0.5/
2019-04-12T10:44:15.518634,/2252.25, 0.009999999776482582, 0.5, 2.0, 717.0, 1.0, 0.10000000149011612, 717.0, 0.5/
2019-04-12T10:44:18.125783,/2252.25, 0.009999999776482582, 0.5, 2.0, 871.0, 1.0, 0.10000000149011612, 871.0, 0.5/
2019-04-12T10:44:20.718932,/2252.25, 0.009999999776482582, 0.5, 2.0, 1042.0, 1.0, 0.10000000149011612, 1079.0, 0.5/
2019-04-12T10:44:23.237076,/2252.25, 0.009999999776482582, 0.5, 2.0, 942.0, 1.0, 0.10000000149011612, 949.0, 0.5/
2019-04-12T10:44:25.723218,/2252.25, 0.009999999776482582, 0.5, 2.0, 928.0, 1.0, 0.10000000149011612, 928.0, 0.5/
2019-04-12T10:44:28.242362,/2252.25, 0.009999999776482582, 0.5, 2.0, 790.0, 1.0, 0.10000000149011612, 762.0, 0.5/
2019-04-12T10:44:30.719504,/2252.25, 0.009999999776482582, 0.5, 2.0, 742.0, 1.0, 0.10000000149011612, 729.0, 0.5/
2019-04-12T10:44:33.279650,/2252.25, 0.009999999776482582, 0.5, 2.0, 846.0, 1.0, 0.10000000149011612, 821.0, 0.5/
2019-04-12T10:44:35.918801,/2252.25, 0.009999999776482582, 0.5, 2.0, 828.0, 1.0, 0.10000000149011612, 836.0, 0.5/
2019-04-12T10:44:38.477947,/2252.25, 0.009999999776482582, 0.5, 2.0, 876.0, 1.0, 0.10000000149011612, 902.0, 0.5/
2019-04-12T10:44:40.917087,/2252.25, 0.009999999776482582, 0.5, 2.0, 936.0, 1.0, 0.10000000149011612, 936.0, 0.5/
2019-04-12T10:44:43.362227,/2252.25, 0.009999999776482582, 0.5, 2.0, 997.0, 1.0, 0.10000000149011612, 994.0, 0.5/
2019-04-12T10:44:45.838368,/2252.25, 0.009999999776482582, 0.5, 2.0, 980.0, 1.0, 0.10000000149011612, 980.0, 0.5/
2019-04-12T10:44:48.322511,/2252.25, 0.009999999776482582, 0.5, 2.0, 778.0, 1.0, 0.10000000149011612, 778.0, 0.5/
2019-04-12T10:44:50.922659,/2252.25, 0.009999999776482582, 0.5, 2.0, 838.0, 1.0, 0.10000000149011612, 838.0, 0.5/
2019-04-12T10:44:53.516808,/2252.25, 0.009999999776482582, 0.5, 2.0, 888.0, 1.0, 0.10000000149011612, 910.0, 0.5/
2019-04-12T10:44:55.960947,/2252.25, 0.009999999776482582, 0.5, 2.0, 953.0, 1.0, 0.10000000149011612, 976.0, 0.5/
2019-04-12T10:44:58.558096,/2252.25, 0.009999999776482582, 0.5, 2.0, 824.0, 1.0, 0.10000000149011612, 821.0, 0.5/
2019-04-12T10:45:01.119242,/2252.25, 0.009999999776482582, 0.5, 2.0, 764.0, 1.0, 0.10000000149011612, 764.0, 0.5/
2019-04-12T10:45:03.638387,/2252.25, 0.009999999776482582, 0.5, 2.0, 735.0, 1.0, 0.10000000149011612, 717.0, 0.5/
2019-04-12T10:45:06.157531,/2252.25, 0.009999999776482582, 0.5, 2.0, 759.0, 1.0, 0.10000000149011612, 759.0, 0.5/
2019-04-12T10:45:08.523666,/2252.25, 0.009999999776482582, 0.5, 2.0, 867.0, 1.0, 0.10000000149011612, 879.0, 0.5/
2019-04-12T10:45:10.996807,/2252.25, 0.009999999776482582, 0.5, 2.0, 952.0, 1.0, 0.10000000149011612, 926.0, 0.5/
2019-04-12T10:45:13.477949,/2252.25, 0.009999999776482582, 0.5, 2.0, 915.0, 1.0, 0.10000000149011612, 915.0, 0.5/
2019-04-12T10:45:15.958091,/2252.25, 0.009999999776482582, 0.5, 2.0, 1026.0, 1.0, 0.10000000149011612, 1026.0, 0.5/
2019-04-12T10:45:18.516237,/2252.25, 0.009999999776482582, 0.5, 2.0, 873.0, 1.0, 0.10000000149011612, 855.0, 0.5/
2019-04-12T10:45:21.042382,/2252.25, 0.009999999776482582, 0.5, 2.0, 748.0, 1.0, 0.10000000149011612, 748.0, 0.5/
2019-04-12T10:45:23.681533,/2252.25, 0.009999999776482582, 0.5, 2.0, 743.0, 1.0, 0.10000000149011612, 743.0, 0.5/
2019-04-12T10:45:26.197677,/2252.25, 0.009999999776482582, 0.5, 2.0, 778.0, 1.0, 0.10000000149011612, 784.0, 0.5/
2019-04-12T10:45:28.719821,/2252.25, 0.009999999776482582, 0.5, 2.0, 842.0, 1.0, 0.10000000149011612, 877.0, 0.5/
2019-04-12T10:45:31.280968,/2252.25, 0.009999999776482582, 0.5, 2.0, 784.0, 1.0, 0.10000000149011612, 787.0, 0.5/
2019-04-12T10:45:33.841114,/2252.25, 0.009999999776482582, 0.5, 2.0, 749.0, 1.0, 0.10000000149011612, 774.0, 0.5/
2019-04-12T10:45:36.357258,/2252.25, 0.009999999776482582, 0.5, 2.0, 708.0, 1.0, 0.10000000149011612, 708.0, 0.5/
2019-04-12T10:45:38.841400,/2252.25, 0.009999999776482582, 0.5, 2.0, 721.0, 1.0, 0.10000000149011612, 721.0, 0.5/
2019-04-12T10:45:41.481551,/2252.25, 0.009999999776482582, 0.5, 2.0, 790.0, 1.0, 0.10000000149011612, 801.0, 0.5/
2019-04-12T10:45:44.038697,/2252.25, 0.009999999776482582, 0.5, 2.0, 914.0, 1.0, 0.10000000149011612, 952.0, 0.5/
2019-04-12T10:45:46.515839,/2252.25, 0.009999999776482582, 0.5, 2.0, 959.0, 1.0, 0.10000000149011612, 983.0, 0.5/
2019-04-12T10:45:49.080986,/2252.25, 0.009999999776482582, 0.5, 2.0, 891.0, 1.0, 0.10000000149011612, 902.0, 0.5/
2019-04-12T10:45:51.518125,/2252.25, 0.009999999776482582, 0.5, 2.0, 848.0, 1.0, 0.10000000149011612, 848.0, 0.5/
2019-04-12T10:45:53.957265,/2252.25, 0.009999999776482582, 0.5, 2.0, 821.0, 1.0, 0.10000000149011612, 809.0, 0.5/
2019-04-12T10:45:56.476409,/2252.25, 0.009999999776482582, 0.5, 2.0, 688.0, 1.0, 0.10000000149011612, 695.0, 0.5/
2019-04-12T10:45:59.037555,/2252.25, 0.009999999776482582, 0.5, 2.0, 848.0, 1.0, 0.10000000149011612, 812.0, 0.5/
2019-04-12T10:46:01.478695,/2252.25, 0.009999999776482582, 0.5, 2.0, 871.0, 1.0, 0.10000000149011612, 862.0, 0.5/
2019-04-12T10:46:04.036841,/2252.25, 0.009999999776482582, 0.5, 2.0, 871.0, 1.0, 0.10000000149011612, 885.0, 0.5/
2019-04-12T10:46:06.518983,/2252.25, 0.009999999776482582, 0.5, 2.0, 966.0, 1.0, 0.10000000149011612, 958.0, 0.5/
2019-04-12T10:46:09.038127,/2252.25, 0.009999999776482582, 0.5, 2.0, 1000.0, 1.0, 0.10000000149011612, 1011.0, 0.5/
2019-04-12T10:46:11.437264,/2252.25, 0.009999999776482582, 0.5, 2.0, 1005.0, 1.0, 0.10000000149011612, 1005.0, 0.5/
2019-04-12T10:46:13.924407,/2252.25, 0.009999999776482582, 0.5, 2.0, 958.0, 1.0, 0.10000000149011612, 948.0, 0.5/
2019-04-12T10:46:16.356546,/2252.25, 0.009999999776482582, 0.5, 2.0, 831.0, 1.0, 0.10000000149011612, 831.0, 0.5/
2019-04-12T10:46:18.761683,/2252.25, 0.009999999776482582, 0.5, 2.0, 777.0, 1.0, 0.10000000149011612, 787.0, 0.5/
2019-04-12T10:46:21.316829,/2252.25, 0.009999999776482582, 0.5, 2.0, 708.0, 1.0, 0.10000000149011612, 685.0, 0.5/
2019-04-12T10:46:23.796971,/2252.25, 0.009999999776482582, 0.5, 2.0, 698.0, 1.0, 0.10000000149011612, 736.0, 0.5/
2019-04-12T10:46:26.276113,/2252.25, 0.009999999776482582, 0.5, 2.0, 810.0, 1.0, 0.10000000149011612, 797.0, 0.5/
2019-04-12T10:46:28.797257,/2252.25, 0.009999999776482582, 0.5, 2.0, 940.0, 1.0, 0.10000000149011612, 954.0, 0.5/
2019-04-12T10:46:31.358404,/2252.25, 0.009999999776482582, 0.5, 2.0, 1020.0, 1.0, 0.10000000149011612, 1020.0, 0.5/
2019-04-12T10:46:33.879548,/2252.25, 0.009999999776482582, 0.5, 2.0, 883.0, 1.0, 0.10000000149011612, 883.0, 0.5/
2019-04-12T10:46:36.399692,/2252.25, 0.009999999776482582, 0.5, 2.0, 727.0, 1.0, 0.10000000149011612, 725.0, 0.5/
2019-04-12T10:46:38.915836,/2252.25, 0.009999999776482582, 0.5, 2.0, 773.0, 1.0, 0.10000000149011612, 773.0, 0.5/
2019-04-12T10:46:41.440981,/2252.25, 0.009999999776482582, 0.5, 2.0, 841.0, 1.0, 0.10000000149011612, 863.0, 0.5/
2019-04-12T10:46:43.878120,/2252.25, 0.009999999776482582, 0.5, 2.0, 1054.0, 1.0, 0.10000000149011612, 1054.0, 0.5/
2019-04-12T10:46:46.436266,/2252.25, 0.009999999776482582, 0.5, 2.0, 831.0, 1.0, 0.10000000149011612, 831.0, 0.5/
2019-04-12T10:46:49.040415,/2252.25, 0.009999999776482582, 0.5, 2.0, 844.0, 1.0, 0.10000000149011612, 844.0, 0.5/
2019-04-12T10:46:51.598561,/2252.25, 0.009999999776482582, 0.5, 2.0, 743.0, 1.0, 0.10000000149011612, 755.0, 0.5/
2019-04-12T10:46:54.116706,/2252.25, 0.009999999776482582, 0.5, 2.0, 795.0, 1.0, 0.10000000149011612, 795.0, 0.5/
2019-04-12T10:46:56.555845,/2252.25, 0.009999999776482582, 0.5, 2.0, 917.0, 1.0, 0.10000000149011612, 917.0, 0.5/
2019-04-12T10:46:59.194996,/2252.25, 0.009999999776482582, 0.5, 2.0, 943.0, 1.0, 0.10000000149011612, 921.0, 0.5/
2019-04-12T10:47:01.675138,/2252.25, 0.009999999776482582, 0.5, 2.0, 1032.0, 1.0, 0.10000000149011612, 1032.0, 0.5/
2019-04-12T10:47:04.199282,/2252.25, 0.009999999776482582, 0.5, 2.0, 1020.0, 1.0, 0.10000000149011612, 1002.0, 0.5/
2019-04-12T10:47:06.635422,/2252.25, 0.009999999776482582, 0.5, 2.0, 884.0, 1.0, 0.10000000149011612, 903.0, 0.5/
2019-04-12T10:47:09.196568,/2252.25, 0.009999999776482582, 0.5, 2.0, 754.0, 1.0, 0.10000000149011612, 750.0, 0.5/
2019-04-12T10:47:11.834719,/2252.25, 0.009999999776482582, 0.5, 2.0, 867.0, 1.0, 0.10000000149011612, 867.0, 0.5/
